list_time,area,area_name,price,price_string,rooms,property_legal_document,property_road_condition,property_back_condition,size,ward,ward_name,toilets,floors,house_type,furnishing_sell,longitude,latitude,street_id,width,projectid,price_m2
14 October 2021,79,Quận Cầu Giấy,6300000000,"6,3 tỷ",9.0,0.0,0.0,0.0,42.0,148,Phường Trung Hoà,7.0,4.467237714043407,4.0,4.0,105.79027,21.01958,886.0,4.591384987893445,0.0,150000000.0
14 October 2021,121,Quận Nam Từ Liêm,2350000000,"2,35 tỷ",3.0,1.0,1.0,1.0,35.0,69,Phường Đại Mỗ,2.0,4.467237714043407,3.0,4.0,105.76308,20.99131,2240.0,3.0,0.0,67142857.14285715
14 October 2021,76,Quận Hai Bà Trưng,3100000000,"3,1 tỷ",2.0,1.0,1.0,1.0,36.0,81,Phường Minh Khai,2.0,2.0,1.0,2.0,105.77833,20.97145,36082.0,4.591384987893445,0.0,86111111.1111111
26 October 2021,86,Quận Hà Đông,3000000000,3 tỷ,3.0,1.0,0.0,1.0,43.0,23,Phường Văn Quán,3.0,3.255813953488372,3.0,4.0,105.78811,20.97726,1836.0,4.0,0.0,69767441.86046511
14 October 2021,81,Quận Long Biên,2000000000,2 tỷ,3.0,1.0,0.0,0.0,30.0,100,Phường Thạch Bàn,3.0,4.467237714043407,3.0,4.0,105.89582,21.02164,1107.0,4.591384987893445,1.0,66666666.666666664
14 October 2021,81,Quận Long Biên,3250000000,"3,25 tỷ",3.0,0.0,0.0,0.0,36.0,99,Phường Ngọc Thụy,3.0,4.0,1.0,4.0,105.87014,21.05729,1282.0,4.9,0.0,90277777.77777778
14 October 2021,89,Huyện Hoài Đức,10000000000,10 tỷ,4.0,1.0,0.0,0.0,103.0,4,Xã An Khánh,3.0,3.592233009708738,4.0,4.0,105.7472,20.97715,2055.0,5.0,1.0,97087378.6407767
16 October 2021,86,Quận Hà Đông,19000000000,19 tỷ,4.0,1.0,0.0,1.0,215.0,29,Phường Phú La,3.0,4.0,2.0,1.0,105.76865,20.96193,1935.0,10.0,0.0,88372093.02325581
14 October 2021,79,Quận Cầu Giấy,62500000000,"62,5 tỷ",6.0,1.0,0.0,1.0,120.0,150,Phường Dịch Vọng Hậu,6.0,7.0,1.0,1.0,105.78325,21.02763,870.0,6.0,0.0,520833333.3333333
14 November 2021,77,Quận Thanh Xuân,9800000000,"9,8 tỷ",6.0,1.0,0.0,0.0,100.0,72,Phường Nhân Chính,3.0,3.0,3.0,2.0,105.77916,20.97382,688.0,6.5,0.0,98000000.0
18 October 2021,81,Quận Long Biên,3200000000,"3,2 tỷ",4.0,0.0,0.0,0.0,50.0,100,Phường Thạch Bàn,5.0,4.467237714043407,3.0,4.0,105.9075,21.02478,0.0,4.0,0.0,64000000.0
09 November 2021,75,Quận Đống Đa,25000000000,25 tỷ,4.0,1.0,1.0,0.0,56.0,130,Phường Trung Liệt,4.0,5.0,1.0,4.0,105.82729,21.00466,344.0,4.591384987893445,0.0,446428571.4285714
14 October 2021,77,Quận Thanh Xuân,3450000000,"3,45 tỷ",4.0,0.0,0.0,0.0,42.0,70,Phường Khương Đình,4.0,4.467237714043407,3.0,4.0,105.82465,20.98845,637.0,3.0,0.0,82142857.14285715
14 October 2021,77,Quận Thanh Xuân,4050000000,"4,05 tỷ",4.0,0.0,0.0,0.0,50.0,70,Phường Khương Đình,3.0,4.467237714043407,3.0,4.0,105.77768,20.96532,657.0,3.0,0.0,81000000.0
14 October 2021,77,Quận Thanh Xuân,4900000000,"4,9 tỷ",4.0,0.0,0.0,0.0,50.0,77,Phường Khương Trung,3.0,4.467237714043407,3.0,4.0,105.8309,20.986773107769288,659.0,5.0,0.0,98000000.0
14 October 2021,77,Quận Thanh Xuân,4300000000,"4,3 tỷ",4.0,0.0,0.0,0.0,50.0,77,Phường Khương Trung,3.0,4.467237714043407,3.0,4.0,105.82465,20.98845,637.0,3.0,0.0,86000000.0
14 October 2021,86,Quận Hà Đông,5000000000,5 tỷ,4.0,0.0,0.0,0.0,48.0,25,Phường Hà Cầu,2.0,4.467237714043407,3.0,4.0,105.77384,20.97023,1737.0,4.591384987893445,0.0,104166666.66666667
14 October 2021,123,Huyện Gia Lâm,8600000000,"8,6 tỷ",4.0,3.0,0.0,0.0,75.0,153,Thị trấn Trâu Quỳ,3.762751202943674,5.0,4.0,4.0,105.93582065217387,21.01636,0.0,4.591384987893445,1.0,114666666.66666667
14 October 2021,129,Quận Bắc Từ Liêm,3400000000,"3,4 tỷ",3.0,1.0,1.0,0.0,38.0,40,Phường Cổ Nhuế 1,4.0,5.0,1.0,2.0,105.78531,21.0705,2648.0,4.0,0.0,89473684.21052632
14 October 2021,121,Quận Nam Từ Liêm,3000000000,3 tỷ,3.0,1.0,1.0,0.0,30.0,61,Phường Mỹ Đình 1,4.0,5.0,3.0,4.0,105.77438,21.02742,2301.0,4.0,0.0,100000000.0
17 October 2021,73,Quận Hoàn Kiếm,5200000000,"5,2 tỷ",2.0,0.0,0.0,0.0,40.0,166,Quận Hoàn Kiếm,3.762751202943674,4.467237714043407,1.0,4.0,105.84153,21.02476,110.0,4.591384987893445,0.0,130000000.0
02 November 2021,121,Quận Nam Từ Liêm,14500000000,"14,5 tỷ",4.0,2.0,1.0,1.0,120.0,69,Phường Đại Mỗ,4.0,4.0,2.0,4.0,105.77047308811039,21.13424,2216.0,8.0,3651.0,120833333.33333333
14 October 2021,77,Quận Thanh Xuân,23000000000,23 tỷ,4.0,0.0,0.0,0.0,98.0,72,Phường Nhân Chính,5.0,4.020408163265306,4.0,4.0,105.80356,20.99809,678.0,7.0,2188.0,234693877.5510204
14 October 2021,77,Quận Thanh Xuân,2900000000,"2,9 tỷ",5.0,0.0,0.0,0.0,35.0,72,Phường Nhân Chính,6.0,4.467237714043407,3.0,4.0,105.77916,20.97382,688.0,4.591384987893445,0.0,82857142.85714285
14 October 2021,79,Quận Cầu Giấy,7100000000,"7,1 tỷ",5.0,1.0,0.0,0.0,50.0,149,Phường Yên Hoà,6.0,4.467237714043407,3.0,4.0,105.79945,21.02238,848.0,4.0,0.0,142000000.0
14 October 2021,121,Quận Nam Từ Liêm,13000000000,13 tỷ,4.0,1.0,0.0,0.0,100.0,69,Phường Đại Mỗ,4.0,4.467237714043407,4.0,4.0,105.77047308811039,21.13424,2216.0,5.0,0.0,130000000.0
14 October 2021,123,Huyện Gia Lâm,30000000000,30 tỷ,5.0,0.0,0.0,0.0,280.0,153,Thị trấn Trâu Quỳ,4.0,4.467237714043407,2.0,4.0,105.93582065217387,21.01129265306123,2496.0,14.0,2248.0,107142857.14285715
14 October 2021,123,Huyện Gia Lâm,20000000000,20 tỷ,5.0,1.0,0.0,0.0,300.0,153,Thị trấn Trâu Quỳ,5.0,3.0,2.0,2.0,105.93047,20.99596,2513.0,15.0,1.0,66666666.666666664
19 November 2021,86,Quận Hà Đông,2200000000,"2,2 tỷ",3.0,1.0,0.0,0.0,33.0,20,Phường La Khê,3.0,5.0,3.0,1.0,105.81381125871053,21.010090290259843,1804.0,4.591384987893445,0.0,66666666.666666664
31 October 2021,75,Quận Đống Đa,7500000000,"7,5 tỷ",5.0,1.0,1.0,0.0,60.0,130,Phường Trung Liệt,3.762751202943674,4.467237714043407,3.0,4.0,105.81981,21.01311,431.0,4.591384987893445,0.0,125000000.0
14 October 2021,81,Quận Long Biên,3500000000,"3,5 tỷ",4.0,1.0,0.0,1.0,50.0,106,Phường Bồ Đề,3.0,4.0,3.0,4.0,105.74057,20.91461,1108.0,4.0,0.0,70000000.0
14 October 2021,79,Quận Cầu Giấy,16500000000,"16,5 tỷ",5.0,1.0,1.0,1.0,110.0,145,Phường Nghĩa Đô,6.0,4.0,4.0,2.0,105.80392,21.04195,864.0,7.0,0.0,150000000.0
14 October 2021,86,Quận Hà Đông,3750000000,"3,75 tỷ",3.0,1.0,1.0,0.0,33.0,23,Phường Văn Quán,3.0,4.467237714043407,3.0,4.0,105.78927,20.97563,1715.0,4.591384987893445,0.0,113636363.63636364
10 November 2021,81,Quận Long Biên,7500000000,"7,5 tỷ",5.0,1.0,0.0,0.0,58.0,106,Phường Bồ Đề,6.0,4.467237714043407,3.0,4.0,105.87769,21.04667,1289.0,4.591384987893445,0.0,129310344.8275862
15 October 2021,81,Quận Long Biên,2800000000,"2,8 tỷ",4.0,1.0,1.0,0.0,44.0,101,Phường Phúc Lợi,3.0,4.0,3.0,3.0,105.92365,21.04662,1415.0,4.0,0.0,63636363.63636363
16 October 2021,77,Quận Thanh Xuân,4150000000,"4,15 tỷ",3.0,1.0,1.0,0.0,52.0,70,Phường Khương Đình,3.0,4.467237714043407,3.0,2.0,105.81003,20.986773107769288,701.0,5.0,0.0,79807692.3076923
14 October 2021,77,Quận Thanh Xuân,2600000000,"2,6 tỷ",3.0,1.0,0.0,0.0,35.0,70,Phường Khương Đình,4.0,4.467237714043407,3.0,4.0,105.82465,20.98845,637.0,4.591384987893445,0.0,74285714.28571428
14 October 2021,77,Quận Thanh Xuân,5200000000,"5,2 tỷ",4.0,1.0,0.0,0.0,57.0,70,Phường Khương Đình,4.0,5.0,3.0,4.0,105.81357,20.99221,655.0,4.5,0.0,91228070.1754386
19 October 2021,75,Quận Đống Đa,10800000000,"10,8 tỷ",4.0,1.0,1.0,1.0,60.0,124,Phường Ô Chợ Dừa,4.0,4.467237714043407,3.0,4.0,105.82743,21.01892,370.0,6.0,0.0,180000000.0
17 October 2021,75,Quận Đống Đa,1950000000,"1,95 tỷ",3.0,1.0,0.0,1.0,20.0,136,Phường Khâm Thiên,3.0,5.0,3.0,1.0,105.8364,21.02062,343.0,4.0,0.0,97500000.0
15 October 2021,81,Quận Long Biên,3250000000,"3,25 tỷ",3.0,1.0,1.0,0.0,33.0,111,Phường Việt Hưng,3.0,4.467237714043407,1.0,2.0,105.87563,21.030195656265562,1462.0,4.591384987893445,0.0,98484848.48484848
15 October 2021,77,Quận Thanh Xuân,4800000000,"4,8 tỷ",5.0,1.0,0.0,1.0,46.0,75,Phường Khương Mai,3.762751202943674,5.0,4.0,1.0,105.82646,20.994,652.0,4.2,0.0,104347826.08695652
15 October 2021,80,Quận Hoàng Mai,3290000000,"3,29 tỷ",3.0,0.0,0.0,0.0,33.0,58,Phường Tân Mai,3.0,4.0,1.0,4.0,105.81381125871053,21.010090290259843,1018.0,4.591384987893445,0.0,99696969.6969697
15 October 2021,123,Huyện Gia Lâm,6700000000,"6,7 tỷ",4.0,0.0,0.0,0.0,75.0,153,Thị trấn Trâu Quỳ,3.0,4.013333333333334,4.0,4.0,105.93582065217387,21.01636,0.0,5.0,1.0,89333333.33333333
15 October 2021,86,Quận Hà Đông,7400000000,"7,4 tỷ",8.0,1.0,1.0,0.0,50.0,33,Phường Phúc La,7.0,4.467237714043407,1.0,4.0,105.78936,20.96419,1920.0,4.591384987893445,0.0,148000000.0
15 October 2021,81,Quận Long Biên,4500000000,"4,5 tỷ",5.0,1.0,0.0,0.0,60.0,108,Phường Ngọc Lâm,4.0,3.0,3.0,2.0,105.87769,21.04667,1289.0,4.0,0.0,75000000.0
15 October 2021,76,Quận Hai Bà Trưng,4150000000,"4,15 tỷ",4.0,1.0,0.0,0.0,59.0,81,Phường Minh Khai,4.0,4.0,3.0,2.0,105.77833,20.97145,555.0,4.591384987893445,0.0,70338983.05084746
15 October 2021,74,Quận Ba Đình,7400000000,"7,4 tỷ",4.0,1.0,0.0,0.0,42.0,113,Phường Liễu Giai,3.0,3.0,1.0,2.0,105.82105,21.04191,249.0,8.0,0.0,176190476.19047618
18 November 2021,129,Quận Bắc Từ Liêm,3600000000,"3,6 tỷ",3.0,1.0,0.0,0.0,34.0,38,Phường Xuân Đỉnh,3.0,6.0,3.0,4.0,105.7944,21.07138,2691.0,3.9,0.0,105882352.94117647
15 October 2021,80,Quận Hoàng Mai,2650000000,"2,65 tỷ",4.0,0.0,0.0,0.0,35.0,50,Phường Định Công,4.0,4.467237714043407,4.0,4.0,105.8147,21.02327,956.0,3.0,0.0,75714285.71428572
15 October 2021,77,Quận Thanh Xuân,5100000000,"5,1 tỷ",4.0,1.0,0.0,0.0,42.0,72,Phường Nhân Chính,3.762751202943674,4.0,3.0,4.0,105.81246,20.986773107769288,645.0,4.591384987893445,0.0,121428571.42857143
15 October 2021,129,Quận Bắc Từ Liêm,3450000000,"3,45 tỷ",6.0,1.0,1.0,0.0,40.0,38,Phường Xuân Đỉnh,4.0,5.0,3.0,2.0,105.7944,21.07138,2691.0,5.0,0.0,86250000.0
15 October 2021,129,Quận Bắc Từ Liêm,4200000000,"4,2 tỷ",5.0,1.0,1.0,0.0,45.0,38,Phường Xuân Đỉnh,3.0,5.0,1.0,4.0,105.7944,21.07138,2691.0,5.0,0.0,93333333.33333333
15 October 2021,121,Quận Nam Từ Liêm,13900000000,"13,9 tỷ",10.0,1.0,1.0,0.0,100.0,65,Phường Mễ Trì,6.0,4.467237714043407,3.0,4.0,105.77776,21.00642,0.0,4.591384987893445,0.0,139000000.0
15 October 2021,79,Quận Cầu Giấy,6500000000,"6,5 tỷ",6.0,1.0,1.0,1.0,55.0,148,Phường Trung Hoà,5.0,4.467237714043407,3.0,2.0,105.79027,21.01958,886.0,4.0,1.0,118181818.18181819
15 October 2021,81,Quận Long Biên,3250000000,"3,25 tỷ",4.0,1.0,0.0,0.0,34.0,111,Phường Việt Hưng,3.0,4.467237714043407,3.0,4.0,105.87563,21.030195656265562,1462.0,4.591384987893445,0.0,95588235.29411764
15 October 2021,123,Huyện Gia Lâm,1930000000,"1,93 tỷ",3.0,1.0,1.0,0.0,32.0,154,Xã Đông Dư,3.0,4.0,3.0,4.0,105.92873,21.0025,2440.0,3.5,0.0,60312500.0
15 October 2021,86,Quận Hà Đông,4700000000,"4,7 tỷ",3.0,1.0,1.0,1.0,59.0,20,Phường La Khê,2.0,3.0,3.0,4.0,105.75927,20.96903,1851.0,4.591384987893445,0.0,79661016.94915254
15 October 2021,129,Quận Bắc Từ Liêm,5200000000,"5,2 tỷ",11.0,1.0,0.0,0.0,41.0,37,Phường Đông Ngạc,7.0,6.0,3.0,4.0,105.73043,21.01631,2635.0,4.591384987893445,0.0,126829268.29268293
15 October 2021,121,Quận Nam Từ Liêm,2400000000,"2,4 tỷ",3.0,0.0,0.0,0.0,32.0,64,Phường Xuân Phương,4.0,4.467237714043407,3.0,4.0,105.73377,21.05242,2375.0,4.0,0.0,75000000.0
24 October 2021,86,Quận Hà Đông,1650000000,"1,65 tỷ",2.0,0.0,0.0,0.0,38.0,22,Phường Yên Nghĩa,1.0,4.467237714043407,3.0,4.0,105.81381125871053,21.010090290259843,1926.0,4.591384987893445,0.0,43421052.631578945
22 November 2021,81,Quận Long Biên,2550000000,"2,55 tỷ",4.0,1.0,0.0,0.0,48.0,111,Phường Việt Hưng,4.0,4.467237714043407,3.0,4.0,105.89775,21.06633,1279.0,4.591384987893445,0.0,53125000.0
15 October 2021,77,Quận Thanh Xuân,2000000000,2 tỷ,2.0,1.0,1.0,1.0,35.0,70,Phường Khương Đình,2.0,2.0,3.0,4.0,105.77768,20.96532,657.0,3.0,0.0,57142857.14285714
15 October 2021,81,Quận Long Biên,2000000000,2 tỷ,4.0,1.0,1.0,0.0,30.0,101,Phường Phúc Lợi,3.0,4.467237714043407,3.0,4.0,105.92365,21.04662,1415.0,4.591384987893445,0.0,66666666.666666664
15 October 2021,79,Quận Cầu Giấy,3100000000,"3,1 tỷ",3.0,1.0,1.0,0.0,36.0,147,Phường Mai Dịch,3.0,4.0,3.0,2.0,105.77684,21.04504,0.0,4.591384987893445,0.0,86111111.1111111
15 October 2021,81,Quận Long Biên,3700000000,"3,7 tỷ",4.0,1.0,1.0,1.0,45.0,103,Phường Long Biên,3.0,5.0,3.0,2.0,105.7944,21.07138,1437.0,4.591384987893445,0.0,82222222.22222222
15 October 2021,77,Quận Thanh Xuân,3400000000,"3,4 tỷ",5.0,1.0,0.0,1.0,35.0,76,Phường Thượng Đình,6.0,4.467237714043407,3.0,4.0,105.81377,20.986773107769288,641.0,4.0,0.0,97142857.14285715
15 October 2021,79,Quận Cầu Giấy,3200000000,"3,2 tỷ",4.0,1.0,1.0,0.0,37.0,147,Phường Mai Dịch,4.0,4.467237714043407,3.0,2.0,105.79604583611187,21.04733,0.0,4.591384987893445,0.0,86486486.48648648
15 October 2021,74,Quận Ba Đình,7300000000,"7,3 tỷ",4.0,1.0,0.0,0.0,47.0,121,Phường Phúc Xá,3.762751202943674,4.467237714043407,3.0,1.0,105.84789,21.04534,304.0,4.591384987893445,0.0,155319148.93617022
01 November 2021,80,Quận Hoàng Mai,5300000000,"5,3 tỷ",6.0,1.0,0.0,1.0,50.0,56,Phường Hoàng Liệt,5.0,5.0,3.0,4.0,105.84105,20.97891,964.0,4.591384987893445,0.0,106000000.0
15 October 2021,79,Quận Cầu Giấy,4710000000,"4,71 tỷ",7.0,1.0,0.0,1.0,45.0,146,Phường Quan Hoa,3.762751202943674,5.0,3.0,2.0,105.78801,21.04627,826.0,3.8,0.0,104666666.66666667
15 October 2021,75,Quận Đống Đa,5300000000,"5,3 tỷ",4.0,1.0,0.0,1.0,45.0,128,Phường Láng Hạ,4.0,4.0,3.0,2.0,105.82579732152456,21.014998482613166,442.0,4.0,0.0,117777777.77777778
15 October 2021,75,Quận Đống Đa,3800000000,"3,8 tỷ",3.0,0.0,0.0,0.0,38.0,128,Phường Láng Hạ,3.762751202943674,4.467237714043407,3.0,4.0,105.80604,21.02578,345.0,4.591384987893445,0.0,100000000.0
15 October 2021,84,Huyện Thanh Trì,2800000000,"2,8 tỷ",6.0,1.0,1.0,0.0,40.0,17,Xã Tam Hiệp,3.0,5.0,3.0,1.0,105.86211,20.99974,0.0,4.2,0.0,70000000.0
19 October 2021,86,Quận Hà Đông,1450000000,"1,45 tỷ",3.0,1.0,0.0,0.0,32.0,22,Phường Yên Nghĩa,2.0,3.0,3.0,3.0,105.7291,20.95673,0.0,4.591384987893445,0.0,45312500.0
15 October 2021,121,Quận Nam Từ Liêm,2950000000,"2,95 tỷ",3.0,1.0,0.0,0.0,32.0,67,Phường Phương Canh,3.0,5.0,3.0,1.0,105.73769,21.0411,0.0,3.0,0.0,92187500.0
23 October 2021,77,Quận Thanh Xuân,4850000000,"4,85 tỷ",4.0,1.0,0.0,0.0,50.0,70,Phường Khương Đình,3.0,4.0,3.0,2.0,105.81003,20.986773107769288,701.0,4.0,0.0,97000000.0
15 October 2021,81,Quận Long Biên,5800000000,"5,8 tỷ",4.0,0.0,0.0,0.0,45.0,106,Phường Bồ Đề,4.0,5.0,3.0,4.0,105.87647,21.04766,1287.0,4.0,0.0,128888888.8888889
22 October 2021,86,Quận Hà Đông,4600000000,"4,6 tỷ",4.0,1.0,0.0,0.0,43.0,33,Phường Phúc La,3.0,4.0,1.0,1.0,105.78936,20.96419,0.0,4.0,0.0,106976744.18604651
16 October 2021,78,Quận Tây Hồ,2550000000,"2,55 tỷ",3.0,1.0,0.0,1.0,30.0,161,Phường Thụy Khuê,4.0,5.0,3.0,2.0,105.81295,21.04853,762.0,4.0,0.0,85000000.0
15 October 2021,80,Quận Hoàng Mai,4000000000,4 tỷ,3.0,1.0,0.0,1.0,36.0,46,Phường Giáp Bát,4.0,4.467237714043407,3.0,1.0,105.84358,20.98518,965.0,3.0,0.0,111111111.1111111
15 October 2021,121,Quận Nam Từ Liêm,3280000000,"3,28 tỷ",4.0,0.0,0.0,0.0,58.0,60,Phường Mỹ Đình 2,3.0,4.467237714043407,3.0,4.0,105.77438,21.02742,2301.0,5.5,0.0,56551724.137931034
15 October 2021,76,Quận Hai Bà Trưng,3430000000,"3,43 tỷ",4.0,0.0,0.0,0.0,30.0,87,Phường Trương Định,3.762751202943674,4.467237714043407,3.0,4.0,105.84957,20.99316,618.0,4.591384987893445,0.0,114333333.33333333
19 October 2021,79,Quận Cầu Giấy,5400000000,"5,4 tỷ",6.0,1.0,0.0,0.0,45.0,150,Phường Dịch Vọng Hậu,6.0,5.0,3.0,4.0,105.78859,21.03199,0.0,4.0,0.0,120000000.0
15 October 2021,79,Quận Cầu Giấy,3000000000,3 tỷ,4.0,1.0,1.0,0.0,40.0,150,Phường Dịch Vọng Hậu,4.0,5.0,1.0,2.0,105.78817,20.99349,835.0,5.0,0.0,75000000.0
15 October 2021,86,Quận Hà Đông,6950000000,"6,95 tỷ",5.0,0.0,0.0,0.0,40.0,28,Phường Quang Trung,3.0,4.467237714043407,3.0,4.0,105.76906,20.96493,1811.0,4.591384987893445,0.0,173750000.0
15 October 2021,81,Quận Long Biên,5100000000,"5,1 tỷ",4.0,1.0,1.0,0.0,40.0,106,Phường Bồ Đề,4.0,5.0,3.0,2.0,105.8671872072934,21.030195656265562,1265.0,4.0,0.0,127500000.0
15 October 2021,77,Quận Thanh Xuân,3750000000,"3,75 tỷ",3.0,1.0,1.0,0.0,30.0,70,Phường Khương Đình,4.0,6.0,3.0,4.0,105.82465,20.98845,637.0,3.5,0.0,125000000.0
15 October 2021,81,Quận Long Biên,3800000000,"3,8 tỷ",4.0,1.0,1.0,0.0,82.0,103,Phường Long Biên,4.0,4.0,1.0,1.0,105.89638,21.02701,1113.0,4.0,0.0,46341463.414634146
15 October 2021,86,Quận Hà Đông,1390000000,"1,39 tỷ",3.0,0.0,0.0,0.0,31.0,24,Phường Phú Lãm,3.0,3.0,1.0,4.0,105.75725,20.9525,1732.0,3.5,0.0,44838709.67741936
15 October 2021,77,Quận Thanh Xuân,2950000000,"2,95 tỷ",5.0,1.0,0.0,0.0,40.0,72,Phường Nhân Chính,5.0,5.0,1.0,2.0,105.77916,20.97382,688.0,4.591384987893445,0.0,73750000.0
30 October 2021,86,Quận Hà Đông,3950000000,"3,95 tỷ",4.0,1.0,0.0,0.0,45.0,32,Phường Nguyễn Trãi,3.762751202943674,4.0,3.0,2.0,105.80812,20.99503,1839.0,4.591384987893445,0.0,87777777.77777778
15 October 2021,84,Huyện Thanh Trì,3000000000,3 tỷ,3.0,1.0,0.0,0.0,50.0,10,Xã Tân Triều,3.0,4.467237714043407,3.0,4.0,105.7972,20.96852,1708.0,4.591384987893445,0.0,60000000.0
15 October 2021,79,Quận Cầu Giấy,14000000000,14 tỷ,7.0,0.0,0.0,0.0,50.0,147,Phường Mai Dịch,7.0,6.0,1.0,4.0,105.77561,21.04159,810.0,4.0,0.0,280000000.0
15 October 2021,86,Quận Hà Đông,6700000000,"6,7 tỷ",5.0,1.0,1.0,1.0,65.0,32,Phường Nguyễn Trãi,4.0,4.0,3.0,4.0,105.84919,21.01367,0.0,6.0,0.0,103076923.07692307
15 October 2021,80,Quận Hoàng Mai,2550000000,"2,55 tỷ",3.0,1.0,0.0,0.0,27.0,47,Phường Thịnh Liệt,3.0,4.0,3.0,1.0,105.81246,21.00917,967.0,3.0,0.0,94444444.44444445
19 November 2021,84,Huyện Thanh Trì,2350000000,"2,35 tỷ",4.0,1.0,0.0,0.0,63.0,17,Xã Tam Hiệp,4.0,4.467237714043407,3.0,4.0,105.83776,20.95393,1698.0,5.0,0.0,37301587.3015873
15 October 2021,81,Quận Long Biên,4000000000,4 tỷ,3.0,1.0,1.0,0.0,50.0,111,Phường Việt Hưng,2.0,4.0,3.0,4.0,105.82109,20.97808,1262.0,6.5,0.0,80000000.0
05 November 2021,81,Quận Long Biên,4600000000,"4,6 tỷ",4.0,1.0,1.0,0.0,40.0,108,Phường Ngọc Lâm,4.0,5.0,1.0,4.0,105.87201,21.04772,1281.0,3.3,0.0,115000000.0
15 October 2021,77,Quận Thanh Xuân,6950000000,"6,95 tỷ",6.0,1.0,1.0,1.0,50.0,70,Phường Khương Đình,6.0,5.0,1.0,1.0,105.81357,20.99221,655.0,4.0,0.0,139000000.0
15 October 2021,76,Quận Hai Bà Trưng,3680000000,"3,68 tỷ",3.0,1.0,0.0,0.0,31.0,81,Phường Minh Khai,3.0,5.0,3.0,2.0,105.72427,20.94769,522.0,3.0,0.0,118709677.41935484
15 October 2021,75,Quận Đống Đa,3900000000,"3,9 tỷ",5.0,1.0,0.0,0.0,44.0,126,Phường Ngã Tư Sở,3.0,4.0,3.0,2.0,105.82715,21.00912,429.0,5.0,0.0,88636363.63636364
15 October 2021,74,Quận Ba Đình,7400000000,"7,4 tỷ",3.0,1.0,0.0,0.0,42.5,113,Phường Liễu Giai,2.0,3.0,3.0,4.0,105.82105,21.04191,249.0,8.5,0.0,174117647.05882353
15 October 2021,81,Quận Long Biên,7000000000,7 tỷ,6.0,1.0,0.0,0.0,80.0,106,Phường Bồ Đề,6.0,6.95,1.0,2.0,105.74057,20.91461,1108.0,5.0,0.0,87500000.0
16 October 2021,78,Quận Tây Hồ,3999999000,"3,999999 tỷ",3.0,1.0,0.0,0.0,43.0,159,Phường Nhật Tân,3.0,3.0,3.0,1.0,105.82625,21.07005,714.0,4.0,1.0,93023232.55813953
16 October 2021,129,Quận Bắc Từ Liêm,3200000000,"3,2 tỷ",3.0,0.0,0.0,0.0,32.0,44,Phường Phúc Diễn,4.0,4.467237714043407,3.0,4.0,105.75018,21.05013,2619.0,4.0,0.0,100000000.0
16 October 2021,79,Quận Cầu Giấy,3600000000,"3,6 tỷ",4.0,1.0,1.0,1.0,45.0,147,Phường Mai Dịch,5.0,5.0,1.0,1.0,105.78531,21.0705,862.0,5.0,0.0,80000000.0
16 October 2021,81,Quận Long Biên,3200000000,"3,2 tỷ",3.0,1.0,0.0,0.0,36.0,106,Phường Bồ Đề,4.0,4.467237714043407,3.0,4.0,105.74057,20.91461,1108.0,4.0,0.0,88888888.8888889
16 October 2021,121,Quận Nam Từ Liêm,10555555555,"10,555555555 tỷ",3.0,1.0,0.0,0.0,75.0,60,Phường Mỹ Đình 2,3.0,4.467237714043407,1.0,4.0,105.76391,21.0381,2310.0,4.0,0.0,140740740.73333332
16 October 2021,84,Huyện Thanh Trì,3500000000,"3,5 tỷ",4.0,1.0,1.0,1.0,38.0,17,Xã Tam Hiệp,3.762751202943674,4.467237714043407,3.0,4.0,105.7972,20.96852,1706.0,4.591384987893445,0.0,92105263.15789473
16 October 2021,77,Quận Thanh Xuân,6300000000,"6,3 tỷ",4.0,1.0,1.0,0.0,45.0,79,Phường Phương Liệt,3.0,4.467237714043407,3.0,4.0,105.83143,20.986773107769288,698.0,4.591384987893445,0.0,140000000.0
16 October 2021,81,Quận Long Biên,4000000000,4 tỷ,4.0,0.0,0.0,0.0,40.0,106,Phường Bồ Đề,4.0,4.0,3.0,4.0,105.7944,21.07138,1437.0,4.0,0.0,100000000.0
16 October 2021,79,Quận Cầu Giấy,5900000000,"5,9 tỷ",5.0,1.0,0.0,1.0,65.0,151,Phường Dịch Vọng,7.0,5.0,3.0,1.0,105.79589,21.0344,797.0,4.5,0.0,90769230.76923077
16 October 2021,80,Quận Hoàng Mai,2590000000,"2,59 tỷ",4.0,1.0,0.0,0.0,34.0,53,Phường Vĩnh Hưng,3.0,4.0,3.0,2.0,105.87827,20.98661,963.0,4.591384987893445,1.0,76176470.58823529
16 October 2021,79,Quận Cầu Giấy,5590000000,"5,59 tỷ",5.0,1.0,1.0,1.0,45.0,152,Phường Nghĩa Tân,5.0,5.0,3.0,2.0,105.78801,21.04627,826.0,4.591384987893445,0.0,124222222.22222222
16 October 2021,81,Quận Long Biên,2700000000,"2,7 tỷ",3.0,0.0,0.0,0.0,36.0,100,Phường Thạch Bàn,3.762751202943674,5.0,3.0,4.0,105.90366,21.03507,1291.0,4.591384987893445,0.0,75000000.0
16 October 2021,81,Quận Long Biên,5200000000,"5,2 tỷ",4.0,1.0,1.0,0.0,40.0,106,Phường Bồ Đề,4.0,5.0,3.0,2.0,105.87358,21.04045,0.0,4.0,0.0,130000000.0
